state_fips,state_abbr,year,tfp_national_monthly,tfp_national_annual,rpp_goods_index,food_reconstructed_annual,construction_flag_food
37,NC,2015,560.4,6724.799999999999,94.962,6386.004575999999,reconstructed
37,NC,2016,556.0,6672.0,95.864,6396.04608,reconstructed
37,NC,2017,563.8,6765.599999999999,95.682,6473.461391999999,reconstructed
37,NC,2018,570.0,6840.0,95.705,6546.222,reconstructed
37,NC,2019,577.0,6924.0,95.665,6623.8446,reconstructed
37,NC,2020,602.0,7224.0,95.404,6891.98496,reconstructed
37,NC,2021,835.57,10026.84,96.231,9648.9284004,reconstructed
37,NC,2022,939.4,11272.8,95.56,10772.28768,reconstructed
37,NC,2023,975.5,11706.0,96.793,11330.588580000001,reconstructed
38,ND,2008,512.6,6151.200000000001,84.975,5226.9822,reconstructed
38,ND,2009,530.3,6363.599999999999,90.035,5729.467259999999,reconstructed
38,ND,2010,535.6,6427.200000000001,94.872,6097.613184000001,reconstructed
38,ND,2011,556.8,6681.599999999999,94.861,6338.232576,reconstructed
38,ND,2012,567.6,6811.200000000001,95.65,6514.912800000001,reconstructed
38,ND,2013,570.6,6847.200000000001,95.604,6546.197088000001,reconstructed
38,ND,2014,567.8,6813.599999999999,97.361,6633.789096,reconstructed
38,ND,2015,560.4,6724.799999999999,97.317,6544.373615999999,reconstructed
38,ND,2016,556.0,6672.0,96.031,6407.188320000001,reconstructed
38,ND,2017,563.8,6765.599999999999,94.65,6403.640399999999,reconstructed
38,ND,2018,570.0,6840.0,94.036,6432.0624,reconstructed
38,ND,2019,577.0,6924.0,96.573,6686.7145199999995,reconstructed
38,ND,2020,602.0,7224.0,96.4,6963.936000000001,reconstructed
38,ND,2021,835.57,10026.84,94.199,9445.1830116,reconstructed
38,ND,2022,939.4,11272.8,94.057,10602.857495999999,reconstructed
38,ND,2023,975.5,11706.0,96.996,11354.35176,reconstructed
39,OH,2008,512.6,6151.200000000001,92.25,5674.482000000001,reconstructed
39,OH,2009,530.3,6363.599999999999,93.962,5979.3658319999995,reconstructed
39,OH,2010,535.6,6427.200000000001,94.441,6069.911952,reconstructed
39,OH,2011,556.8,6681.599999999999,94.721,6328.878336,reconstructed
39,OH,2012,567.6,6811.200000000001,96.238,6554.962656000001,reconstructed
39,OH,2013,570.6,6847.200000000001,96.956,6638.771232000001,reconstructed
39,OH,2014,567.8,6813.599999999999,97.217,6623.9775119999995,reconstructed
39,OH,2015,560.4,6724.799999999999,96.66,6500.191679999999,reconstructed
39,OH,2016,556.0,6672.0,96.145,6414.7944,reconstructed
39,OH,2017,563.8,6765.599999999999,95.314,6448.5639839999985,reconstructed
39,OH,2018,570.0,6840.0,97.307,6655.7988,reconstructed
39,OH,2019,577.0,6924.0,95.844,6636.23856,reconstructed
39,OH,2020,602.0,7224.0,93.876,6781.60224,reconstructed
39,OH,2021,835.57,10026.84,94.46,9471.353063999999,reconstructed
39,OH,2022,939.4,11272.8,92.352,10410.656256,reconstructed
39,OH,2023,975.5,11706.0,94.152,11021.43312,reconstructed
40,OK,2008,512.6,6151.200000000001,96.747,5951.101464000001,reconstructed
40,OK,2009,530.3,6363.599999999999,94.178,5993.111207999999,reconstructed
40,OK,2010,535.6,6427.200000000001,96.998,6234.255456000001,reconstructed
40,OK,2011,556.8,6681.599999999999,96.304,6434.648064,reconstructed
40,OK,2012,567.6,6811.200000000001,95.243,6487.191216000001,reconstructed
40,OK,2013,570.6,6847.200000000001,96.01,6573.996720000001,reconstructed
40,OK,2014,567.8,6813.599999999999,95.981,6539.761415999999,reconstructed
40,OK,2015,560.4,6724.799999999999,94.964,6386.139072,reconstructed
40,OK,2016,556.0,6672.0,95.757,6388.90704,reconstructed
40,OK,2017,563.8,6765.599999999999,95.509,6461.756904,reconstructed
40,OK,2018,570.0,6840.0,93.403,6388.7652,reconstructed
40,OK,2019,577.0,6924.0,95.038,6580.43112,reconstructed
40,OK,2020,602.0,7224.0,94.515,6827.7636,reconstructed
40,OK,2021,835.57,10026.84,95.813,9607.016209200001,reconstructed
40,OK,2022,939.4,11272.8,93.62,10553.59536,reconstructed
40,OK,2023,975.5,11706.0,93.342,10926.614520000001,reconstructed
41,OR,2008,512.6,6151.200000000001,95.308,5862.585696000001,reconstructed
41,OR,2009,530.3,6363.599999999999,101.604,6465.672144,reconstructed
41,OR,2010,535.6,6427.200000000001,99.682,6406.761504000001,reconstructed
41,OR,2011,556.8,6681.599999999999,99.789,6667.501824,reconstructed
41,OR,2012,567.6,6811.200000000001,100.279,6830.203248000002,reconstructed
41,OR,2013,570.6,6847.200000000001,98.463,6741.958536,reconstructed
41,OR,2014,567.8,6813.599999999999,99.041,6748.257576,reconstructed
41,OR,2015,560.4,6724.799999999999,99.119,6665.554512,reconstructed
41,OR,2016,556.0,6672.0,100.373,6696.88656,reconstructed
41,OR,2017,563.8,6765.599999999999,100.226,6780.890255999999,reconstructed
41,OR,2018,570.0,6840.0,104.576,7152.9984,reconstructed
41,OR,2019,577.0,6924.0,104.457,7232.60268,reconstructed
41,OR,2020,602.0,7224.0,104.552,7552.83648,reconstructed
41,OR,2021,835.57,10026.84,106.468,10675.3760112,reconstructed
41,OR,2022,939.4,11272.8,109.126,12301.555728000001,reconstructed
41,OR,2023,975.5,11706.0,104.778,12265.312680000003,reconstructed
42,PA,2008,512.6,6151.200000000001,101.813,6262.721256000001,reconstructed
42,PA,2009,530.3,6363.599999999999,101.737,6474.135731999999,reconstructed
42,PA,2010,535.6,6427.200000000001,99.855,6417.880560000001,reconstructed
42,PA,2011,556.8,6681.599999999999,100.38,6706.99008,reconstructed
42,PA,2012,567.6,6811.200000000001,99.692,6790.221504,reconstructed
42,PA,2013,570.6,6847.200000000001,98.229,6725.936088,reconstructed
42,PA,2014,567.8,6813.599999999999,98.36,6701.85696,reconstructed
42,PA,2015,560.4,6724.799999999999,100.482,6757.213535999999,reconstructed
42,PA,2016,556.0,6672.0,100.31,6692.6832,reconstructed
42,PA,2017,563.8,6765.599999999999,99.933,6761.067048,reconstructed
42,PA,2018,570.0,6840.0,99.725,6821.19,reconstructed
42,PA,2019,577.0,6924.0,97.105,6723.550200000001,reconstructed
42,PA,2020,602.0,7224.0,97.354,7032.85296,reconstructed
42,PA,2021,835.57,10026.84,95.335,9559.087914,reconstructed
42,PA,2022,939.4,11272.8,96.869,10919.848632,reconstructed
42,PA,2023,975.5,11706.0,98.431,11522.33286,reconstructed
44,RI,2008,512.6,6151.200000000001,100.294,6169.284528,reconstructed
44,RI,2009,530.3,6363.599999999999,100.917,6421.954212000001,reconstructed
44,RI,2010,535.6,6427.200000000001,97.622,6274.361184,reconstructed
44,RI,2011,556.8,6681.599999999999,97.913,6542.155007999999,reconstructed
44,RI,2012,567.6,6811.200000000001,97.546,6644.053152000001,reconstructed
44,RI,2013,570.6,6847.200000000001,97.323,6663.900456,reconstructed
44,RI,2014,567.8,6813.599999999999,97.201,6622.887335999999,reconstructed
44,RI,2015,560.4,6724.799999999999,98.646,6633.746208,reconstructed
44,RI,2016,556.0,6672.0,98.393,6564.78096,reconstructed
44,RI,2017,563.8,6765.599999999999,99.268,6716.075808,reconstructed
44,RI,2018,570.0,6840.0,100.77,6892.668000000001,reconstructed
44,RI,2019,577.0,6924.0,98.941,6850.67484,reconstructed
44,RI,2020,602.0,7224.0,98.016,7080.67584,reconstructed
44,RI,2021,835.57,10026.84,98.197,9846.0560748,reconstructed
44,RI,2022,939.4,11272.8,101.033,11389.248023999999,reconstructed
44,RI,2023,975.5,11706.0,98.279,11504.53974,reconstructed
45,SC,2008,512.6,6151.200000000001,96.678,5946.8571360000005,reconstructed
45,SC,2009,530.3,6363.599999999999,94.138,5990.565768,reconstructed
45,SC,2010,535.6,6427.200000000001,96.708,6215.616576,reconstructed
45,SC,2011,556.8,6681.599999999999,96.054,6417.944064,reconstructed
45,SC,2012,567.6,6811.200000000001,95.273,6489.234576000001,reconstructed
45,SC,2013,570.6,6847.200000000001,95.97,6571.257840000001,reconstructed
45,SC,2014,567.8,6813.599999999999,96.143,6550.799448,reconstructed
45,SC,2015,560.4,6724.799999999999,95.117,6396.428016,reconstructed
45,SC,2016,556.0,6672.0,95.903,6398.648160000001,reconstructed
45,SC,2017,563.8,6765.599999999999,95.608,6468.454847999999,reconstructed
45,SC,2018,570.0,6840.0,95.334,6520.845600000001,reconstructed
45,SC,2019,577.0,6924.0,95.656,6623.22144,reconstructed
45,SC,2020,602.0,7224.0,95.404,6891.98496,reconstructed
45,SC,2021,835.57,10026.84,96.078,9633.587335200002,reconstructed
45,SC,2022,939.4,11272.8,94.47,10649.414159999998,reconstructed
45,SC,2023,975.5,11706.0,95.948,11231.672879999998,reconstructed
46,SD,2008,512.6,6151.200000000001,84.318,5186.568816,reconstructed
46,SD,2009,530.3,6363.599999999999,89.52,5696.6947199999995,reconstructed
46,SD,2010,535.6,6427.200000000001,94.614,6081.031008000001,reconstructed
46,SD,2011,556.8,6681.599999999999,94.655,6324.4684799999995,reconstructed
46,SD,2012,567.6,6811.200000000001,95.966,6536.436192,reconstructed
46,SD,2013,570.6,6847.200000000001,95.8,6559.6176000000005,reconstructed
46,SD,2014,567.8,6813.599999999999,97.203,6623.0236079999995,reconstructed
46,SD,2015,560.4,6724.799999999999,96.979,6521.643792,reconstructed
46,SD,2016,556.0,6672.0,95.813,6392.64336,reconstructed
46,SD,2017,563.8,6765.599999999999,94.622,6401.746031999999,reconstructed
46,SD,2018,570.0,6840.0,95.784,6551.6256,reconstructed
46,SD,2019,577.0,6924.0,97.786,6770.70264,reconstructed
46,SD,2020,602.0,7224.0,96.637,6981.05688,reconstructed
46,SD,2021,835.57,10026.84,93.799,9405.075651600002,reconstructed
46,SD,2022,939.4,11272.8,93.965,10592.486519999999,reconstructed
46,SD,2023,975.5,11706.0,97.4,11401.644,reconstructed
47,TN,2008,512.6,6151.200000000001,96.484,5934.9238080000005,reconstructed
47,TN,2009,530.3,6363.599999999999,94.01,5982.42036,reconstructed
47,TN,2010,535.6,6427.200000000001,96.759,6218.894448,reconstructed
47,TN,2011,556.8,6681.599999999999,96.119,6422.287103999999,reconstructed
47,TN,2012,567.6,6811.200000000001,95.296,6490.801152000001,reconstructed
47,TN,2013,570.6,6847.200000000001,96.071,6578.173512,reconstructed
47,TN,2014,567.8,6813.599999999999,96.091,6547.256375999999,reconstructed
47,TN,2015,560.4,6724.799999999999,95.058,6392.460384,reconstructed
47,TN,2016,556.0,6672.0,95.944,6401.383680000001,reconstructed
47,TN,2017,563.8,6765.599999999999,95.595,6467.575319999999,reconstructed
47,TN,2018,570.0,6840.0,92.306,6313.7304,reconstructed
47,TN,2019,577.0,6924.0,94.512,6544.01088,reconstructed
47,TN,2020,602.0,7224.0,94.272,6810.20928,reconstructed
47,TN,2021,835.57,10026.84,93.882,9413.397928800001,reconstructed
47,TN,2022,939.4,11272.8,94.477,10650.203255999999,reconstructed
47,TN,2023,975.5,11706.0,94.29,11037.5874,reconstructed
48,TX,2008,512.6,6151.200000000001,97.135,5974.968120000001,reconstructed
48,TX,2009,530.3,6363.599999999999,96.069,6113.446884,reconstructed
48,TX,2010,535.6,6427.200000000001,98.107,6305.533104000001,reconstructed
48,TX,2011,556.8,6681.599999999999,96.528,6449.614847999999,reconstructed
48,TX,2012,567.6,6811.200000000001,97.599,6647.663088000001,reconstructed
48,TX,2013,570.6,6847.200000000001,97.571,6680.881512000001,reconstructed
48,TX,2014,567.8,6813.599999999999,97.36,6633.72096,reconstructed
48,TX,2015,560.4,6724.799999999999,97.124,6531.394751999999,reconstructed
48,TX,2016,556.0,6672.0,98.439,6567.850079999999,reconstructed
48,TX,2017,563.8,6765.599999999999,97.129,6571.359624,reconstructed
48,TX,2018,570.0,6840.0,97.05,6638.219999999999,reconstructed
48,TX,2019,577.0,6924.0,97.868,6776.38032,reconstructed
48,TX,2020,602.0,7224.0,98.161,7091.15064,reconstructed
48,TX,2021,835.57,10026.84,98.495,9875.936058,reconstructed
48,TX,2022,939.4,11272.8,97.218,10959.190704,reconstructed
48,TX,2023,975.5,11706.0,98.137,11487.91722,reconstructed
49,UT,2008,512.6,6151.200000000001,96.857,5957.867784000001,reconstructed
49,UT,2009,530.3,6363.599999999999,101.029,6429.081443999999,reconstructed
49,UT,2010,535.6,6427.200000000001,98.753,6347.052816000001,reconstructed
49,UT,2011,556.8,6681.599999999999,99.967,6679.395071999999,reconstructed
49,UT,2012,567.6,6811.200000000001,99.553,6780.753936000001,reconstructed
49,UT,2013,570.6,6847.200000000001,97.675,6688.002600000001,reconstructed
49,UT,2014,567.8,6813.599999999999,96.747,6591.953592,reconstructed
49,UT,2015,560.4,6724.799999999999,97.206,6536.909087999999,reconstructed
49,UT,2016,556.0,6672.0,95.478,6370.29216,reconstructed
49,UT,2017,563.8,6765.599999999999,99.187,6710.5956719999995,reconstructed
49,UT,2018,570.0,6840.0,97.137,6644.1708,reconstructed
49,UT,2019,577.0,6924.0,99.034,6857.114160000001,reconstructed
49,UT,2020,602.0,7224.0,94.829,6850.446959999999,reconstructed
49,UT,2021,835.57,10026.84,96.425,9668.38047,reconstructed
49,UT,2022,939.4,11272.8,94.975,10706.341799999998,reconstructed
49,UT,2023,975.5,11706.0,94.719,11087.80614,reconstructed
50,VT,2008,512.6,6151.200000000001,100.666,6192.166992,reconstructed
50,VT,2009,530.3,6363.599999999999,101.224,6441.4904639999995,reconstructed
50,VT,2010,535.6,6427.200000000001,98.382,6323.207904000001,reconstructed
50,VT,2011,556.8,6681.599999999999,98.433,6576.8993279999995,reconstructed
50,VT,2012,567.6,6811.200000000001,99.047,6746.289264000001,reconstructed
50,VT,2013,570.6,6847.200000000001,98.244,6726.963168,reconstructed
50,VT,2014,567.8,6813.599999999999,98.011,6678.077495999999,reconstructed
50,VT,2015,560.4,6724.799999999999,98.977,6656.005295999999,reconstructed
50,VT,2016,556.0,6672.0,98.68,6583.9296,reconstructed
50,VT,2017,563.8,6765.599999999999,99.515,6732.78684,reconstructed
50,VT,2018,570.0,6840.0,100.702,6888.0168,reconstructed
50,VT,2019,577.0,6924.0,98.777,6839.31948,reconstructed
50,VT,2020,602.0,7224.0,98.669,7127.848559999999,reconstructed
50,VT,2021,835.57,10026.84,98.349,9861.296871600001,reconstructed
50,VT,2022,939.4,11272.8,100.459,11324.542152,reconstructed
50,VT,2023,975.5,11706.0,97.866,11456.19396,reconstructed
51,VA,2008,512.6,6151.200000000001,102.705,6317.589960000001,reconstructed
51,VA,2009,530.3,6363.599999999999,101.773,6476.426627999999,reconstructed
51,VA,2010,535.6,6427.200000000001,101.665,6534.212880000001,reconstructed
51,VA,2011,556.8,6681.599999999999,100.589,6720.954623999999,reconstructed
51,VA,2012,567.6,6811.200000000001,99.322,6765.020064,reconstructed
51,VA,2013,570.6,6847.200000000001,101.285,6935.186520000001,reconstructed
51,VA,2014,567.8,6813.599999999999,98.971,6743.488056,reconstructed
51,VA,2015,560.4,6724.799999999999,98.594,6630.249311999999,reconstructed
51,VA,2016,556.0,6672.0,99.194,6618.22368,reconstructed
51,VA,2017,563.8,6765.599999999999,98.619,6672.167063999999,reconstructed
51,VA,2018,570.0,6840.0,99.718,6820.711200000001,reconstructed
51,VA,2019,577.0,6924.0,99.06,6858.914400000001,reconstructed
51,VA,2020,602.0,7224.0,99.368,7178.344319999999,reconstructed
51,VA,2021,835.57,10026.84,101.422,10169.421664799998,reconstructed
51,VA,2022,939.4,11272.8,100.492,11328.262176,reconstructed
51,VA,2023,975.5,11706.0,101.101,11834.88306,reconstructed
53,WA,2008,512.6,6151.200000000001,104.427,6423.513624000001,reconstructed
53,WA,2009,530.3,6363.599999999999,104.767,6666.952811999999,reconstructed
53,WA,2010,535.6,6427.200000000001,103.083,6625.350576,reconstructed
53,WA,2011,556.8,6681.599999999999,103.698,6928.685568,reconstructed
53,WA,2012,567.6,6811.200000000001,100.345,6834.6986400000005,reconstructed
53,WA,2013,570.6,6847.200000000001,100.95,6912.248400000001,reconstructed
53,WA,2014,567.8,6813.599999999999,102.235,6965.88396,reconstructed
53,WA,2015,560.4,6724.799999999999,103.556,6963.933888,reconstructed
53,WA,2016,556.0,6672.0,102.713,6853.0113599999995,reconstructed
53,WA,2017,563.8,6765.599999999999,105.885,7163.75556,reconstructed
53,WA,2018,570.0,6840.0,105.033,7184.2572,reconstructed
53,WA,2019,577.0,6924.0,106.385,7366.0974,reconstructed
53,WA,2020,602.0,7224.0,108.915,7868.0196000000005,reconstructed
53,WA,2021,835.57,10026.84,111.956,11225.648990400001,reconstructed
53,WA,2022,939.4,11272.8,113.544,12799.588032,reconstructed
53,WA,2023,975.5,11706.0,106.853,12508.21218,reconstructed
54,WV,2008,512.6,6151.200000000001,96.907,5960.943384000001,reconstructed
54,WV,2009,530.3,6363.599999999999,94.436,6009.529296,reconstructed
54,WV,2010,535.6,6427.200000000001,97.359,6257.4576480000005,reconstructed
54,WV,2011,556.8,6681.599999999999,96.096,6420.750336,reconstructed
54,WV,2012,567.6,6811.200000000001,94.224,6417.785088000001,reconstructed
54,WV,2013,570.6,6847.200000000001,95.511,6539.829192,reconstructed
54,WV,2014,567.8,6813.599999999999,95.089,6478.984103999999,reconstructed
54,WV,2015,560.4,6724.799999999999,94.391,6347.605968,reconstructed
54,WV,2016,556.0,6672.0,95.363,6362.61936,reconstructed
54,WV,2017,563.8,6765.599999999999,94.443,6389.635608,reconstructed
54,WV,2018,570.0,6840.0,95.35,6521.94,reconstructed
54,WV,2019,577.0,6924.0,95.725,6627.999,reconstructed
54,WV,2020,602.0,7224.0,95.256,6881.2934399999995,reconstructed
54,WV,2021,835.57,10026.84,96.619,9687.8325396,reconstructed
54,WV,2022,939.4,11272.8,94.517,10654.712376,reconstructed
54,WV,2023,975.5,11706.0,95.658,11197.72548,reconstructed
55,WI,2008,512.6,6151.200000000001,91.232,5611.862784000001,reconstructed
55,WI,2009,530.3,6363.599999999999,94.873,6037.338228,reconstructed
55,WI,2010,535.6,6427.200000000001,95.571,6142.539312000001,reconstructed
55,WI,2011,556.8,6681.599999999999,95.363,6371.774207999999,reconstructed
55,WI,2012,567.6,6811.200000000001,96.759,6590.4490080000005,reconstructed
55,WI,2013,570.6,6847.200000000001,96.073,6578.310456,reconstructed
55,WI,2014,567.8,6813.599999999999,96.838,6598.153967999999,reconstructed
55,WI,2015,560.4,6724.799999999999,98.396,6616.934208,reconstructed
55,WI,2016,556.0,6672.0,97.334,6494.1244799999995,reconstructed
55,WI,2017,563.8,6765.599999999999,97.379,6588.2736239999995,reconstructed
55,WI,2018,570.0,6840.0,98.06,6707.304,reconstructed
55,WI,2019,577.0,6924.0,96.694,6695.09256,reconstructed
55,WI,2020,602.0,7224.0,94.5,6826.679999999999,reconstructed
55,WI,2021,835.57,10026.84,95.139,9539.435307599999,reconstructed
55,WI,2022,939.4,11272.8,92.525,10430.1582,reconstructed
55,WI,2023,975.5,11706.0,94.305,11039.3433,reconstructed
56,WY,2008,512.6,6151.200000000001,99.314,6109.002768,reconstructed
56,WY,2009,530.3,6363.599999999999,98.977,6298.5003719999995,reconstructed
56,WY,2010,535.6,6427.200000000001,98.582,6336.062304,reconstructed
56,WY,2011,556.8,6681.599999999999,98.817,6602.556671999999,reconstructed
56,WY,2012,567.6,6811.200000000001,98.739,6725.310768,reconstructed
56,WY,2013,570.6,6847.200000000001,97.752,6693.274944000001,reconstructed
56,WY,2014,567.8,6813.599999999999,97.779,6662.269943999999,reconstructed
56,WY,2015,560.4,6724.799999999999,100.982,6790.837535999999,reconstructed
56,WY,2016,556.0,6672.0,101.786,6791.16192,reconstructed
56,WY,2017,563.8,6765.599999999999,102.111,6908.421815999999,reconstructed
56,WY,2018,570.0,6840.0,96.128,6575.1552,reconstructed
56,WY,2019,577.0,6924.0,98.634,6829.41816,reconstructed
56,WY,2020,602.0,7224.0,97.237,7024.400879999999,reconstructed
56,WY,2021,835.57,10026.84,96.387,9664.5702708,reconstructed
56,WY,2022,939.4,11272.8,96.81,10913.19768,reconstructed
56,WY,2023,975.5,11706.0,97.108,11367.46248,reconstructed
